Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MKC,"McCormick & Company, Incorporated",186.89,24933287009,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",n/a,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc.v
MCD,McDonald&#39;s Corporation,218.02,1.62E+11,n/a,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/mcd
MUX,McEwen Mining Inc.,0.9899,404712587.9,n/a,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/mux
MCK,McKesson Corporation,177.81,28549960409,n/a,n/a,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/mck
MDU,"MDU Resources Group, Inc.",24.99,5011051702,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/mdu
MTL,Mechel PAO,1.45,394562111.5,n/a,2004,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/mtl
MTL^,Mechel PAO,0.3895,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mtl^
MDLA,"Medallia, Inc.",30.71,4516908611,n/a,2019,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/mdla
MAX,"MediaAlpha, Inc.",39,2319497232,n/a,2020,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/max
MPW,"Medical Properties Trust, Inc.",19.44,10411558560,n/a,2005,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mpw
MED,MEDIFAST INC,170,2000871100,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,20.75,56517003.25,n/a,2011,n/a,n/a,https://old.nasdaq.com/symbol/mcc
MCV,Medley Capital Corporation,23.5,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,25.0555,0,n/a,2015,n/a,n/a,https://old.nasdaq.com/symbol/mcx
MDLQ,Medley LLC,7.6,0,n/a,2017,Finance,Investment Managers,https://old.nasdaq.com/symbol/mdlq
MDLX,Medley LLC,7,0,n/a,2016,Finance,Investment Managers,https://old.nasdaq.com/symbol/mdlx
MDLY,Medley Management Inc.,6.4207,21028498.78,n/a,2014,Finance,Investment Managers,https://old.nasdaq.com/symbol/mdly
MD,"Mednax, Inc",18.53,1586136480,n/a,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/md
MDT,Medtronic plc,110.24,1.48E+11,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/mdt
MFAC,Megalith Financial Acquisition Corp.,10.38,77094605.88,n/a,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/mfac
MFAC.U,Megalith Financial Acquisition Corp.,n/a,0,n/a,2018,n/a,n/a,https://old.nasdaq.com/symbol/mfac.u
MFAC.WS,Megalith Financial Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mfac.ws
MRK,"Merck & Company, Inc.",81.06,2.05E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mrk
MCY,Mercury General Corporation,43.67,2417470366,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mcy
MDP,Meredith Corporation,15.9,724511166,n/a,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/mdp
MTH,Meritage Corporation,90.73,3412548283,n/a,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mth
MTOR,"Meritor, Inc.",27.98,2022655845,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mtor
MER^K,"Merrill Lynch & Co., Inc.",26.52,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mer^k
MTR,Mesa Royalty Trust,3.94,7342544.6,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mtr
MSB,Mesabi Trust,20.99,275389009.9,n/a,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/msb
MEI,"Methode Electronics, Inc.",36.11,1355198839,n/a,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/mei
MET,"MetLife, Inc.",45.51,40956656827,n/a,2000,Finance,Life Insurance,https://old.nasdaq.com/symbol/met
MET^A,"MetLife, Inc.",25.3701,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/met^a
MET^E,"MetLife, Inc.",27.6414,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/met^e
MET^F,"MetLife, Inc.",26.88,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/met^f
MCB,Metropolitan Bank Holding Corp.,31.59,261921029.8,n/a,2017,Finance,Major Banks,https://old.nasdaq.com/symbol/mcb
MTD,"Mettler-Toledo International, Inc.",1134.4,26992552267,n/a,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/mtd
MXE,"Mexico Equity and Income Fund, Inc. (The)",8.86,15828062.18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mxe
MXF,"Mexico Fund, Inc. (The)",11.86,177961956.6,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mxf
MFA,"MFA Financial, Inc.",3.3,1495999626,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mfa
MFA^B,"MFA Financial, Inc.",22.2,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mfa^b
MFA^C,"MFA Financial, Inc.",19.62,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mfa^c
MFO,"MFA Financial, Inc.",24.69,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mfo
MCR,MFS Charter Income Trust,8.45,374461513.4,n/a,1989,n/a,n/a,https://old.nasdaq.com/symbol/mcr
MGF,MFS Government Markets Income Trust,4.6,149896934,n/a,1987,n/a,n/a,https://old.nasdaq.com/symbol/mgf
MIN,MFS Intermediate Income Trust,3.78,438217395.8,n/a,1988,n/a,n/a,https://old.nasdaq.com/symbol/min
MMT,MFS Multimarket Income Trust,6.06,371688494.1,n/a,1987,n/a,n/a,https://old.nasdaq.com/symbol/mmt
MFM,MFS Municipal Income Trust,6.52,268543354.1,n/a,1986,n/a,n/a,https://old.nasdaq.com/symbol/mfm
MFV,MFS Special Value Trust,5.59,40334158.67,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mfv
MTG,MGIC Investment Corporation,11.45,3876666495,n/a,1991,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mtg
MGP,MGM Growth Properties LLC,29.99,9101005260,n/a,2016,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mgp
MGM,MGM Resorts International,23.98,11844659594,n/a,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/mgm
MFGP,Micro Focus Intl PLC,3.34,1118568505,n/a,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mfgp
MAA,"Mid-America Apartment Communities, Inc.",131.22,15007606731,n/a,1994,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/maa
MAA^I,"Mid-America Apartment Communities, Inc.",65.5,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/maa^i
AMPY,"MIDSTATES PETROLEUM COMPANY, INC.",0.7773,29270359.36,n/a,2016,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ampy
MLR,"Miller Industries, Inc.",32.74,373415022.3,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/mlr
HIE,Miller/Howard High Income Equity Fund,6.95,129900191.3,n/a,2014,n/a,n/a,https://old.nasdaq.com/symbol/hie
MTX,Minerals Technologies Inc.,60.18,2045760605,n/a,1992,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/mtx
MNSO,MINISO Group Holding Limited,20.72,6298370309,n/a,2020,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/mnso
MG,Mistras Group Inc,4.61,134577710.8,n/a,2009,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/mg
MUFG,Mitsubishi UFJ Financial Group Inc,4.38,56257279006,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/mufg
MIXT,MiX Telematics Limited,9.2,202798636,n/a,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mixt
MFG,"Mizuho Financial Group, Inc.",2.77,35125396007,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/mfg
MBT,Mobile TeleSystems OJSC,8.34,7388972912,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/mbt
MODN,"Model N, Inc.",32.16,1111017209,n/a,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/modn
MOD,Modine Manufacturing Company,10.16,519660022.4,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mod
MC,Moelis & Company,37.51,2080511055,n/a,2014,Finance,Investment Managers,https://old.nasdaq.com/symbol/mc
MOGU,MOGU Inc.,2.69,291777647.6,n/a,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mogu
MHK,"Mohawk Industries, Inc.",118.94,8468363863,n/a,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/mhk
MOH,Molina Healthcare Inc,219.01,12987293000,n/a,2003,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/moh
TAP,Molson Coors Beverage Company,42.37,9180781342,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/tap
TAP.A,Molson Coors Beverage Company,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tap.a
MNR,Monmouth Real Estate Investment Corporation,14.89,1458864739,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mnr
MNR^C,Monmouth Real Estate Investment Corporation,25.09,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mnr^c
MR,Montage Resources Corporation,5.43,195610173.4,n/a,2014,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mr
MEG,"Montrose Environmental Group, Inc.",31.09,775864318.7,n/a,2020,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/meg
MCO,Moody&#39;s Corporation,280.25,52630950000,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mco
MOG.A,Moog Inc.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mog.b
MS,Morgan Stanley,56.34,1.02E+11,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ms
MS^A,Morgan Stanley,24.53,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^a
MS^E,Morgan Stanley,28.89,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^e
MS^F,Morgan Stanley,28.22,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^f
MS^I,Morgan Stanley,28.5417,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^i
MS^K,Morgan Stanley,28.74,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^k
MS^L,Morgan Stanley,27.05,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ms^l
CAF,Morgan Stanley China A Share Fund Inc.,23.22,508087617.3,n/a,2006,n/a,n/a,https://old.nasdaq.com/symbol/caf
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",8.81,179607003.2,n/a,1993,n/a,n/a,https://old.nasdaq.com/symbol/msd
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",5.88,388621695,n/a,2007,n/a,n/a,https://old.nasdaq.com/symbol/edd
IIF,"Morgan Stanley India Investment Fund, Inc.",18.43,245438410.3,n/a,1994,n/a,n/a,https://old.nasdaq.com/symbol/iif
MOS,Mosaic Company (The),17.65,6690938729,n/a,n/a,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/mos
MSI,"Motorola Solutions, Inc.",169.73,28773115028,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/msi
MOV,Movado Group Inc.,12.87,298342417.2,n/a,n/a,Consumer Non-Durables,Consumer Specialties,https://old.nasdaq.com/symbol/mov
MPLX,MPLX LP,19.38,20158481499,n/a,2012,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/mplx
MRC,MRC Global Inc.,4.86,399681506,n/a,2012,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/mrc
MSA,MSA Safety Incorporporated,143.87,5604211271,n/a,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/msa
MSM,"MSC Industrial Direct Company, Inc.",81.33,4522568548,n/a,1995,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/msm
MSCI,MSCI Inc,397.02,32910988781,n/a,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/msci
MSGN,MSG Networks Inc.,10.07,574477740.5,n/a,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/msgn
MLI,"Mueller Industries, Inc.",32.66,1864240149,n/a,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/mli
MWA,Mueller Water Products Inc,11.54,1821194217,n/a,2006,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/mwa
MPLN,MultiPlan Corporation,7.01,4678903496,n/a,2020,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mpln
MPLN.WS,MultiPlan Corporation,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mpln.ws
MVF,"MuniVest Fund, Inc.",8.9,577043701.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mvf
MZA,"MuniYield Arizona Fund, Inc.",14.8633,68930604.89,n/a,1993,n/a,n/a,https://old.nasdaq.com/symbol/mza
MUR,Murphy Oil Corporation,8.65,1328628106,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mur
MUSA,Murphy USA Inc.,136.7,3988582158,n/a,2013,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/musa
MVO,MV Oil Trust,2.64,30360000,n/a,2007,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mvo
MVC,"MVC Capital, Inc.",7.94,140737436.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mvc
MVCD,"MVC Capital, Inc.",25.07,0,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/mvcd
MYE,"Myers Industries, Inc.",16.38,586814794,n/a,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/mye
MYOV,Myovant Sciences Ltd.,16.59,1495577219,n/a,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/myov
NBR,Nabors Industries Ltd.,38.42,280236056.3,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nbr
NBR^A,Nabors Industries Ltd.,6.02,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nbr^a
NC,"NACCO Industries, Inc.",22.17,156200397.8,n/a,n/a,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/nc
NTP,Nam Tai Property Inc.,4.74,274221210.2,n/a,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/ntp
NTEST,NASDAQ TEST STOCK,25.03,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest
NTEST.A,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest.a
NTEST.B,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest.b
NTEST.C,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ntest.c
NBHC,National Bank Holdings Corporation,33.01,1010253258,n/a,2012,Finance,Major Banks,https://old.nasdaq.com/symbol/nbhc
NFG,National Fuel Gas Company,41.75,3797340856,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nfg
NGG,"National Grid Transco, PLC",63.33,44589281969,n/a,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ngg
NHI,"National Health Investors, Inc.",64.35,2873227629,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nhi
NOV,"National Oilwell Varco, Inc.",10.71,4158307997,n/a,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nov
NPK,"National Presto Industries, Inc.",85.97,603792069.4,n/a,n/a,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/npk
NNN,National Retail Properties,39.97,6943893131,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nnn
NNN^F,National Retail Properties,25.82,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nnn^f
NRUC,National Rural Utilities Cooperative Finance Corporation,27.72,0,n/a,2019,Finance,Diversified Financial Services,https://old.nasdaq.com/symbol/nruc
SID,National Steel Company,3.69,5092622678,n/a,n/a,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,36.2,2504953953,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nsa
NSA^A,National Storage Affiliates Trust,26.39,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nsa^a
NTCO,Natura &Co Holding S.A.,18.21,12516747643,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/ntco
NGS,"Natural Gas Services Group, Inc.",10.22,137651125.8,n/a,2002,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",11.46,258128947.9,n/a,2012,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,13.76,168714098.2,n/a,2002,Energy,Coal Mining,https://old.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",4.77,52329804.93,n/a,1993,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/ntz
NWG,NatWest Group plc,3.79,22981129127,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/nwg
NLS,"Nautilus Group, Inc. (The)",20.44,612528035,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/nls
NVGS,Navigator Holdings Ltd.,7.94,443888034.4,n/a,2013,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,4.11,66129447.9,n/a,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,1.785,24037120.59,n/a,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nm
NM^G,Navios Maritime Holdings Inc.,3.14,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,3.08,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nm^h
NMM,Navios Maritime Partners LP,6.77,74386586.83,n/a,2007,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,43.89,4367424378,n/a,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,25.8125,0,n/a,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav^d
NSH,"NavSight Holdings, Inc.",9.7,0,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/nsh
NSH.U,"NavSight Holdings, Inc.",n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/nsh.u
NSH.WS,"NavSight Holdings, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nsh.ws
NCR,NCR Corporation,22.84,2944076000,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ncr
NP,"Neenah, Inc.",43.75,735105262.5,n/a,n/a,Basic Industries,Paper,https://old.nasdaq.com/symbol/np
NNI,"Nelnet, Inc.",71.44,2739115688,n/a,2003,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,7.95,398664317.3,n/a,2011,Technology,Semiconductors,https://old.nasdaq.com/symbol/nptn
NSCO,"Nesco Holdings, Inc.",4.45,218200868.4,n/a,2017,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/nsco
NSCO.WS,"Nesco Holdings, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nsco.ws
NTST,NetSTREIT Corp.,18.51,517894547.8,n/a,2020,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ntst
NVRO,Nevro Corp.,168.34,5795739478,n/a,2014,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",8.42,196766289.6,n/a,1988,n/a,n/a,https://old.nasdaq.com/symbol/hyb
NFH,New Frontier Health Corporation,8.78,1153314284,n/a,2018,Finance,Business Services,https://old.nasdaq.com/symbol/nfh
NFH.WS,New Frontier Health Corporation,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nfh.ws
GF,"New Germany Fund, Inc. (The)",17.73,278875666.4,n/a,1990,n/a,n/a,https://old.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),5.31,96811675.74,n/a,2014,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",8.97,44121707.76,n/a,1990,n/a,n/a,https://old.nasdaq.com/symbol/irl
EDU,"New Oriental Education & Technology Group, Inc.",174.26,27947711979,n/a,2006,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",55.59,3389628768,n/a,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,8.22,3417419938,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nrz
NRZ^A,New Residential Investment Corp.,22.69,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nrz^a
NRZ^B,New Residential Investment Corp.,21.47,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nrz^b
NRZ^C,New Residential Investment Corp.,19.2,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nrz^c
SNR,New Senior Investment Group Inc.,4.58,380249214.7,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/snr
NYC,"New York City REIT, Inc.",10.11,129435195.9,n/a,2020,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nyc
NYCB,"New York Community Bancorp, Inc.",8.52,3952458331,n/a,n/a,Finance,Banks,https://old.nasdaq.com/symbol/nycb
NYCB^A,"New York Community Bancorp, Inc.",28.1,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nycb^a
NYCB^U,"New York Community Bancorp, Inc.",45.65,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nycb^u
NYT,New York Times Company (The),38.53,6442871896,n/a,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nyt
NJR,NewJersey Resources Corporation,36.04,3457324084,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,378.42,4132872025,n/a,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/neu
NEM,Newmont Corporation,65.63,52724389018,n/a,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",1.1,99883971,n/a,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nr
NEXA,Nexa Resources S.A.,7.34,972094920,n/a,2017,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nexa
NREF,"NexPoint Real Estate Finance, Inc.",14.34,73326199.02,n/a,2020,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nref
NREF^A,"NexPoint Real Estate Finance, Inc.",25.28,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nref^a
NXRT,"NexPoint Residential Trust, Inc.",44.83,1103107467,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nxrt
NHF,NexPoint Strategic Opportunities Fund,9.17,418470345.7,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nhf
NEP,"NextEra Energy Partners, LP",66.21,4833414219,n/a,2014,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",77.54,1.52E+11,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nee
NEE^K,"NextEra Energy, Inc.",26.35,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^k
NEE^N,"NextEra Energy, Inc.",28.625,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^n
NEE^O,"NextEra Energy, Inc.",59.55,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^o
NEE^P,"NextEra Energy, Inc.",51.3406,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^p
NEE^Q,"NextEra Energy, Inc.",51.38,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/nee^q
NEX,NexTier Oilfield Solutions Inc.,2.39,512333090.9,n/a,2017,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nex
NGL,NGL ENERGY PARTNERS LP,2.41,310339833.2,n/a,2011,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/ngl
NGL^B,NGL ENERGY PARTNERS LP,11.51,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ngl^b
NGL^C,NGL ENERGY PARTNERS LP,12.11,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ngl^c
NMK^B,"Niagara Mohawk Holdings, Inc.",101.0512,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",104,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^c
NLSN,Nielsen N.V.,15.58,5562041335,n/a,2011,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",127.66,2.00E+11,n/a,n/a,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/nke
NINE,"Nine Energy Service, Inc.",1.54,48604830.12,n/a,2018,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nine
NIO,NIO Inc.,43.08,58682714788,n/a,2018,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nio
NI,"NiSource, Inc",24.64,9442348436,n/a,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni
NI^B,"NiSource, Inc",28.54,0,n/a,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni^b
